(6.6, 0)
(6.6, 3)
(10.4576, 2)
(15.5536, 1)
(22.7136, 3)
(27.02816, 1)
(30.416896, 2)
(34.850137600000004, 0)
(40.710082560000004, 2)
(47.026049536, 0)
(51.6156297216, 1)
(55.56937783296, 3)
(61.141626699776, 1)
(68.4849760198656, 0)
(76.89098561191936, 2)
(85.53459136715162, 3)
average waiting time -17.43 
