(7.800000000000001, 0)
(7.800000000000001, 3)
(10.334600000000002, 2)
(14.116600000000002, 1)
(22.056600000000003, 3)
(26.316980000000004, 1)
(28.995094000000005, 2)
(33.9985282, 0)
(41.099558460000004, 2)
(48.129867538000006, 0)
(51.63896026140001, 1)
(54.79168807842001, 3)
(61.33750642352601, 1)
(70.3012519270578, 0)
(79.99037557811735, 2)
(89.19711267343521, 3)
average waiting time -16.74 
