(0, 0)
(2, 0)
(4, 1)
(6, 2)
(8, 0)
(10, 1)
(12, 3)
(14, 0)
(16, 1)
(18, 0)
(19, 1)
(30, 3)
(32, 3)
(34, 1)
(36, 2)
(38, 3)
(39, 2)
(41, 0)
(43, 2)
(45, 0)
(47, 0)
(49, 0)
(60, 2)
(62, 2)
(64, 0)
(66, 2)
(68, 1)
(70, 3)
(72, 2)
(73, 1)
(74, 3)
(76, 3)
(78, 3)
(90, 1)
(92, 1)
(94, 1)
(96, 1)
(98, 0)
(100, 1)
(102, 2)
(104, 0)
(106, 3)
(108, 2)
(110, 0)
(112, 3)
(114, 2)
(116, 0)
(118, 3)
(120, 2)
(122, 0)
(124, 3)
(126, 2)
average waiting time 8.25 
