(6.2, 0)
(6.2, 3)
(10.5226, 2)
(15.8406, 1)
(22.5806, 3)
(27.10642, 1)
(30.874494, 2)
(35.312145799999996, 0)
(40.81850205999999, 2)
(46.77295144199999, 0)
(51.54106600939999, 1)
(55.77874620657999, 3)
(61.14512234460599, 1)
(67.90158564122419, 0)
(75.63110994885693, 2)
(83.74177696419986, 3)
average waiting time -17.78 
