(5.4, 0)
(5.4, 3)
(10.364600000000001, 2)
(15.658600000000002, 1)
(21.318600000000004, 3)
(26.286740000000005, 1)
(30.958066000000006, 2)
(35.762259400000005, 0)
(40.88603346000001, 2)
(46.19743011400001, 0)
(51.17768710260001, 1)
(55.959918392340015, 3)
(61.063926553106015, 1)
(66.65753389779542, 0)
(72.69178050801588, 2)
(79.02260245721429, 3)
average waiting time -19.32 
