(0, 0)
(0, 1)
(6.24, 3)
(10.953600000000002, 2)
(16.345600000000005, 3)
(21.116480000000006, 1)
(25.33318400000001, 2)
(29.906547200000013, 0)
(35.16523776000001, 2)
(40.77219020800001, 0)
(45.657752166400016, 1)
(50.16620173312002, 3)
(55.37296138649602, 1)
(61.53836910919682, 0)
(68.47069528735746, 2)
(75.81655622988598, 3)
average waiting time -28.89 
