(0, 0)
(0, 1)
(7.16, 3)
(11.0176, 2)
(16.113599999999998, 3)
(20.42816, 1)
(23.816896, 2)
(28.250137600000002, 0)
(34.11008256, 2)
(40.426049536, 0)
(45.0156297216, 1)
(48.96937783296, 3)
(54.541626699776, 1)
(61.884976019865604, 0)
(70.29098561191937, 2)
(78.93459136715163, 3)
average waiting time -29.13 
