(8.6, 0)
(8.6, 3)
(10.660599999999999, 2)
(13.266599999999999, 1)
(21.3266, 3)
(26.03266, 1)
(28.303266, 2)
(33.9303266, 0)
(41.69303266, 2)
(48.769303266, 0)
(51.2769303266, 1)
(54.22769303266, 3)
(61.722769303266, 1)
(71.4722769303266, 0)
(81.44722769303266, 2)
(90.54472276930326, 3)
average waiting time -16.34 
