(0, 0)
(0, 1)
(5.66, 3)
(10.624600000000001, 2)
(15.918600000000001, 3)
(20.886740000000003, 1)
(25.558066000000004, 2)
(30.362259400000006, 0)
(35.48603346000001, 2)
(40.79743011400001, 0)
(45.77768710260001, 1)
(50.559918392340016, 3)
(55.663926553106016, 1)
(61.25753389779542, 0)
(67.29178050801588, 2)
(73.62260245721428, 3)
average waiting time -29.32 
